"","Source","Source_Year","Study","Control_ID","Study_Year_Initial","Study_Year_Final","Duration_Years","Collection_Periods","Continent","Country","Site_Name","Latitude","Longitude","Location_Uncertainty","Phylum","Class","Order","Family","Genus","Species","Binomial","Feeding_Guild","Aggregated_Study","Soil_Fauna","Soil_Depth","Pest","Nitrogen_Deposited","Nitrogen_Added","N_Added_Deposited","Fertilizer_Type","Plot_Size","Treatment_Mean","Treatment_N","Treatment_SD","Treatment_SE","Control_Mean","Control_N","Control_SD","Control_SE","SD_Estimated","Sampling_Method","Unit_Measurement","Treatment_ScalingConstant","Control_ScalingConstant","Biome","Vegetation_Type","Land_Use_Described","MAT","MAP","pH","P","K","Checked","Finished","Reviewer","Study_Quality_1","Study_Quality_2","Study_Quality_3","Study_Quality_Total","Data_Retrieved_From","Notes","ControlYN","Control_MeanCorrected","Treatment_MeanCorrected","Control_SDCorrected","Treatment_SDCorrected","Ratio","logRR_uncorrected","logRR","VAR_uncorrected","VAR","CEC","Ndep_1984_2015","CRU_MAT_Initial","CRU_MAT_Final","CRU_MAP_Initial","CRU_MAP_Final","CRU_MAT_mean","CRU_MAP_mean","RowID","logNadd","logNadd2","logNdep","logNdep2","Feeding_GuildUsed","Feeding_GuildCode","Habitat","Metamorphosis"
"692","Davidson_et_al_2004",2004,258,"258f",2000,2000,1,1,"South_America","Brazil","Fazenda_Vitoria-Para_State",-2.9833,-47.51667,270,"Arthropoda","Insecta","Diptera",NA,NA,NA,NA,"Unknown","NO","NO",NA,"NO",NA,100,"Added","NH2CONH2",400,25,3,5.2,3,28,3,19.05,11,"FromSE","Pitfall traps","individuals/plot",3,3,NA,"Abandoned pasture with herbs, shrub and trees, evergreen forest","Abandoned pasture, grazed by cattle, accidental fires",NA,"1800","5.7",NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 9","pH was measured at 2.5 cm depth","Treatment",28,25,19.05,5.2,0.892857142857143,-0.113328685307003,-0.183265658946459,0.168716613945578,0.18072411818274,8.14194679260254,5.05194187164307,26.9916667938232,26.9916667938232,226.183334350586,226.183334350586,26.9916667938232,226.183334350586,692,2,4,0.703458344858374,0.494853642950883,"Unknown",5,"Non-Forest","Complete"
"693","Davidson_et_al_2004",2004,258,"258g",2000,2000,1,1,"South_America","Brazil","Fazenda_Vitoria-Para_State",-2.9833,-47.51667,270,"Arthropoda","Insecta","Hemiptera",NA,NA,NA,NA,"Unknown","NO","NO",NA,"NO",NA,100,"Added","NH2CONH2",400,1.7,3,1.56,0.9,0.7,3,1.21,0.7,"FromSE","Pitfall traps","individuals/plot",3,3,NA,"Abandoned pasture with herbs, shrub and trees, evergreen forest","Abandoned pasture, grazed by cattle, accidental fires",NA,"1800","5.7",NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 9","pH was measured at 2.5 cm depth","Treatment",0.7,1.7,1.21,1.56,2.42857142857143,0.887303195000903,0.529656018483237,1.27667843608031,1.81206689623949,8.14194679260254,5.05194187164307,26.9916667938232,26.9916667938232,226.183334350586,226.183334350586,26.9916667938232,226.183334350586,693,2,4,0.703458344858374,0.494853642950883,"Unknown",5,"Non-Forest","Incomplete-Gradual"
"694","Davidson_et_al_2004",2004,258,"258h",2000,2000,1,1,"South_America","Brazil","Fazenda_Vitoria-Para_State",-2.9833,-47.51667,270,"Arthropoda","Insecta","Hymenoptera",NA,NA,NA,NA,"Unknown","NO","NO",NA,"NO",NA,100,"Added","NH2CONH2",400,0.3,3,0.52,0.3,0.3,3,0.35,0.2,"FromSE","Pitfall traps","individuals/plot",3,3,NA,"Abandoned pasture with herbs, shrub and trees, evergreen forest","Abandoned pasture, grazed by cattle, accidental fires",NA,"1800","5.7",NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 9","Hymenoptera excluding all ants; pH was measured at 2.5 cm depth","Treatment",0.3,0.3,0.35,0.52,1,0,0.273888888888889,1.45518518518519,2.05959128943759,8.14194679260254,5.05194187164307,26.9916667938232,26.9916667938232,226.183334350586,226.183334350586,26.9916667938232,226.183334350586,694,2,4,0.703458344858374,0.494853642950883,"Unknown",5,"Non-Forest","Complete"
"695","Davidson_et_al_2004",2004,258,"258i",2000,2000,1,1,"South_America","Brazil","Fazenda_Vitoria-Para_State",-2.9833,-47.51667,270,"Arthropoda","Insecta","Hemiptera",NA,NA,NA,NA,"Herbivore","NO","NO",NA,"NO",NA,100,"Added","NH2CONH2",400,1.7,3,1.56,0.9,0.3,3,0.52,0.3,"FromSE","Pitfall traps","individuals/plot",3,3,NA,"Abandoned pasture with herbs, shrub and trees, evergreen forest","Abandoned pasture, grazed by cattle, accidental fires",NA,"1800","5.7",NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 9","pH was measured at 2.5 cm depth","Treatment",0.3,1.7,0.52,1.56,5.66666666666667,1.73460105538811,1.37420633540861,1.28217352300397,1.82305011296618,8.14194679260254,5.05194187164307,26.9916667938232,26.9916667938232,226.183334350586,226.183334350586,26.9916667938232,226.183334350586,695,2,4,0.703458344858374,0.494853642950883,"Herbivore-Fungivore",2,"Non-Forest","Incomplete-Gradual"
"696","Davidson_et_al_2004",2004,258,"258k",2000,2000,1,1,"South_America","Brazil","Fazenda_Vitoria-Para_State",-2.9833,-47.51667,270,"Arthropoda","Insecta","Orthoptera",NA,NA,NA,NA,"Herbivore","NO","NO",NA,"NO",NA,100,"Added","NH2CONH2",400,12,3,6.93,4,9,3,3.46,2,"FromSE","Pitfall traps","individuals/plot",3,3,NA,"Abandoned pasture with herbs, shrub and trees, evergreen forest","Abandoned pasture, grazed by cattle, accidental fires",NA,"1800","5.7",NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 9","pH was measured at 2.5 cm depth","Treatment",9,12,3.46,6.93,1.33333333333333,0.287682072451781,0.318633525641081,0.160434593621399,0.167827400783544,8.14194679260254,5.05194187164307,26.9916667938232,26.9916667938232,226.183334350586,226.183334350586,26.9916667938232,226.183334350586,696,2,4,0.703458344858374,0.494853642950883,"Herbivore-Fungivore",2,"Non-Forest","Incomplete-Gradual"
"697","Davidson_et_al_2004",2004,258,"258o",2000,2000,1,1,"South_America","Brazil","Fazenda_Vitoria-Para_State",-2.9833,-47.51667,270,"Arthropoda","Insecta","Hymenoptera","Formicidae",NA,NA,NA,"Unknown","NO","NO",NA,"NO",NA,100,"Added","NH2CONH2",400,37,3,3.46,2,30,3,5.2,3,"FromSE","Pitfall traps","individuals/plot",3,3,NA,"Abandoned pasture with herbs, shrub and trees, evergreen forest","Abandoned pasture, grazed by cattle, accidental fires",NA,"1800","5.7",NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 9","pH was measured at 2.5 cm depth","Treatment",30,37,5.2,3.46,1.23333333333333,0.209720530982069,0.206170586442935,0.0129297405513622,0.0129841372052745,8.14194679260254,5.05194187164307,26.9916667938232,26.9916667938232,226.183334350586,226.183334350586,26.9916667938232,226.183334350586,697,2,4,0.703458344858374,0.494853642950883,"Unknown",5,"Non-Forest","Complete"
"698","Davidson_et_al_2004",2004,259,"259a",2000,2001,2,1,"South_America","Brazil","Fazenda_Vitoria-Para_State",-2.9833,-47.51667,270,"Arthropoda","Arachnida","Araneae",NA,NA,NA,NA,"Predator","NO","NO",NA,"NO",NA,100,"Added","NH2CONH2",400,25,3,13.86,8,21,3,1.73,1,"FromSE","Pitfall traps","individuals/plot",3,3,NA,"Abandoned pasture with herbs, shrub and trees, evergreen forest","Abandoned pasture, grazed by cattle, accidental fires",NA,"1800","5.7",NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 9","pH was measured at 2.5 cm depth","Treatment",21,25,1.73,13.86,1.19047619047619,0.174353387144778,0.224448843592246,0.104715327105064,0.109966206794425,8.14194679260254,5.05194187164307,26.9916667938232,27.2083339691162,226.183334350586,218.733337402344,27.1000003814697,222.458335876465,698,2,4,0.703458344858374,0.494853642950883,"Predator-Omnivore",4,"Non-Forest","Incomplete-Gradual"
"699","Davidson_et_al_2004",2004,259,"259d",2000,2001,2,1,"South_America","Brazil","Fazenda_Vitoria-Para_State",-2.9833,-47.51667,270,"Arthropoda","Insecta","Coleoptera",NA,NA,NA,NA,"Unknown","NO","NO",NA,"NO",NA,100,"Added","NH2CONH2",400,94,3,20.78,12,40,3,20.78,12,"FromSE","Pitfall traps","individuals/plot",3,3,NA,"Abandoned pasture with herbs, shrub and trees, evergreen forest","Abandoned pasture, grazed by cattle, accidental fires",NA,"1800","5.7",NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 9","pH was measured at 2.5 cm depth","Treatment",40,94,20.78,20.78,2.35,0.854415328156068,0.817580155962767,0.106249822280066,0.110428908374213,8.14194679260254,5.05194187164307,26.9916667938232,27.2083339691162,226.183334350586,218.733337402344,27.1000003814697,222.458335876465,699,2,4,0.703458344858374,0.494853642950883,"Unknown",5,"Non-Forest","Complete"
"700","Davidson_et_al_2004",2004,259,"259e",2000,2001,2,1,"South_America","Brazil","Fazenda_Vitoria-Para_State",-2.9833,-47.51667,270,"Arthropoda","Insecta","Dermaptera",NA,NA,NA,NA,"Unknown","NO","NO",NA,"NO",NA,100,"Added","NH2CONH2",400,0,3,0,0,0.3,3,0.52,0.3,"FromSE","Pitfall traps","individuals/plot",3,3,NA,"Abandoned pasture with herbs, shrub and trees, evergreen forest","Abandoned pasture, grazed by cattle, accidental fires",NA,"1800","5.7",NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 9","pH was measured at 2.5 cm depth","Treatment",0.3,0.0555555555555556,0.52,0.0174814434647393,0.185185185185185,-1.68639895357023,-2.17063724756798,1.03448637496746,1.53651361533964,8.14194679260254,5.05194187164307,26.9916667938232,27.2083339691162,226.183334350586,218.733337402344,27.1000003814697,222.458335876465,700,2,4,0.703458344858374,0.494853642950883,"Unknown",5,"Non-Forest","Incomplete-Gradual"
"701","Davidson_et_al_2004",2004,259,"259f",2000,2001,2,1,"South_America","Brazil","Fazenda_Vitoria-Para_State",-2.9833,-47.51667,270,"Arthropoda","Insecta","Diptera",NA,NA,NA,NA,"Unknown","NO","NO",NA,"NO",NA,100,"Added","NH2CONH2",400,14,3,8.66,5,9,3,5.2,3,"FromSE","Pitfall traps","individuals/plot",3,3,NA,"Abandoned pasture with herbs, shrub and trees, evergreen forest","Abandoned pasture, grazed by cattle, accidental fires",NA,"1800","5.7",NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 9","pH was measured at 2.5 cm depth","Treatment",9,14,5.2,8.66,1.55555555555556,0.441832752279039,0.449966660904218,0.238819257579575,0.253144077496813,8.14194679260254,5.05194187164307,26.9916667938232,27.2083339691162,226.183334350586,218.733337402344,27.1000003814697,222.458335876465,701,2,4,0.703458344858374,0.494853642950883,"Unknown",5,"Non-Forest","Complete"
"702","Davidson_et_al_2004",2004,259,"259h",2000,2001,2,1,"South_America","Brazil","Fazenda_Vitoria-Para_State",-2.9833,-47.51667,270,"Arthropoda","Insecta","Hymenoptera",NA,NA,NA,NA,"Unknown","NO","NO",NA,"NO",NA,100,"Added","NH2CONH2",400,0,3,0,0,0.3,3,0.52,0.3,"FromSE","Pitfall traps","individuals/plot",3,3,NA,"Abandoned pasture with herbs, shrub and trees, evergreen forest","Abandoned pasture, grazed by cattle, accidental fires",NA,"1800","5.7",NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 9","Hymenoptera excluding all ants; pH was measured at 2.5 cm depth","Treatment",0.3,0.0555555555555556,0.52,0.0174814434647393,0.185185185185185,-1.68639895357023,-2.17063724756798,1.03448637496746,1.53651361533964,8.14194679260254,5.05194187164307,26.9916667938232,27.2083339691162,226.183334350586,218.733337402344,27.1000003814697,222.458335876465,702,2,4,0.703458344858374,0.494853642950883,"Unknown",5,"Non-Forest","Complete"
"703","Davidson_et_al_2004",2004,259,"259i",2000,2001,2,1,"South_America","Brazil","Fazenda_Vitoria-Para_State",-2.9833,-47.51667,270,"Arthropoda","Insecta","Hemiptera",NA,NA,NA,NA,"Herbivore","NO","NO",NA,"NO",NA,100,"Added","NH2CONH2",400,0.7,3,0.52,0.3,0,3,0,0,"FromSE","Pitfall traps","individuals/plot",3,3,NA,"Abandoned pasture with herbs, shrub and trees, evergreen forest","Abandoned pasture, grazed by cattle, accidental fires",NA,"1800","5.7",NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 9","pH was measured at 2.5 cm depth","Treatment",0.0555555555555556,0.7,0.0138715442700001,0.52,12.6,2.53369681395743,2.61527893708961,0.204726910198226,0.221860829952809,8.14194679260254,5.05194187164307,26.9916667938232,27.2083339691162,226.183334350586,218.733337402344,27.1000003814697,222.458335876465,703,2,4,0.703458344858374,0.494853642950883,"Herbivore-Fungivore",2,"Non-Forest","Incomplete-Gradual"
"704","Davidson_et_al_2004",2004,259,"259j",2000,2001,2,1,"South_America","Brazil","Fazenda_Vitoria-Para_State",-2.9833,-47.51667,270,"Arthropoda","Insecta","Lepidoptera",NA,NA,NA,NA,"Herbivore","NO","NO",NA,"NO",NA,100,"Added","NH2CONH2",400,0.7,3,0.52,0.3,0,3,0,0,"FromSE","Pitfall traps","individuals/plot",3,3,NA,"Abandoned pasture with herbs, shrub and trees, evergreen forest","Abandoned pasture, grazed by cattle, accidental fires",NA,"1800","5.7",NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 9","pH was measured at 2.5 cm depth","Treatment",0.0555555555555556,0.7,0.0138715442700001,0.52,12.6,2.53369681395743,2.61527893708961,0.204726910198226,0.221860829952809,8.14194679260254,5.05194187164307,26.9916667938232,27.2083339691162,226.183334350586,218.733337402344,27.1000003814697,222.458335876465,704,2,4,0.703458344858374,0.494853642950883,"Herbivore-Fungivore",2,"Non-Forest","Complete"
"705","Davidson_et_al_2004",2004,259,"259k",2000,2001,2,1,"South_America","Brazil","Fazenda_Vitoria-Para_State",-2.9833,-47.51667,270,"Arthropoda","Insecta","Orthoptera",NA,NA,NA,NA,"Herbivore","NO","NO",NA,"NO",NA,100,"Added","NH2CONH2",400,7,3,1.73,1,5,3,3.46,2,"FromSE","Pitfall traps","individuals/plot",3,3,NA,"Abandoned pasture with herbs, shrub and trees, evergreen forest","Abandoned pasture, grazed by cattle, accidental fires",NA,"1800","5.7",NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 9","pH was measured at 2.5 cm depth","Treatment",5,7,3.46,1.73,1.4,0.336472236621213,0.266841501927335,0.179981197278912,0.192927944336408,8.14194679260254,5.05194187164307,26.9916667938232,27.2083339691162,226.183334350586,218.733337402344,27.1000003814697,222.458335876465,705,2,4,0.703458344858374,0.494853642950883,"Herbivore-Fungivore",2,"Non-Forest","Incomplete-Gradual"
"706","Davidson_et_al_2004",2004,259,"259o",2000,2001,2,1,"South_America","Brazil","Fazenda_Vitoria-Para_State",-2.9833,-47.51667,270,"Arthropoda","Insecta","Hymenoptera","Formicidae",NA,NA,NA,"Unknown","NO","NO",NA,"NO",NA,100,"Added","NH2CONH2",400,21,3,6.93,4,22,3,6.93,4,"FromSE","Pitfall traps","individuals/plot",3,3,NA,"Abandoned pasture with herbs, shrub and trees, evergreen forest","Abandoned pasture, grazed by cattle, accidental fires",NA,"1800","5.7",NA,NA,"Y","Y","Kathi",1,1,1,3,"Table 9","pH was measured at 2.5 cm depth","Treatment",22,21,6.93,6.93,0.954545454545455,-0.0465200156348928,-0.0449075156348928,0.069375,0.0705808228125,8.14194679260254,5.05194187164307,26.9916667938232,27.2083339691162,226.183334350586,218.733337402344,27.1000003814697,222.458335876465,706,2,4,0.703458344858374,0.494853642950883,"Unknown",5,"Non-Forest","Complete"
"707","Knops_2015",2015,25,"25aa",2000,2003,4,1,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda","Insecta","Hemiptera","Cicadellidae","Commellus","comma","Commellus_comma","Herbivore","NO","NO",NA,"NO","",40,"Added",NA,400,1,1,0,0,4,1,0,0,"FromSource","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Supplementary material with raw data. Mean abundances per Family/Order/Species calculated per plot and averaged between plots, N size is the number of plots","","Treatment",4,1,0.998751187440006,0.314665982365308,0.25,-1.38629436111989,-1.36795901884133,0.161358676358726,0.168204016744258,20.3784790039062,7.01535654067993,6.94166660308838,6.76666688919067,61.0083351135254,48.6416664123535,6.85416674613953,54.8250007629395,707,1.60205999132796,2.56659621581375,0.846049748025106,0.715800176133345,"Herbivore-Fungivore",2,"Non-Forest","Incomplete-Gradual"
"708","Knops_2015",2015,25,"25ab",2000,2003,4,1,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda","Insecta","Hemiptera","Cicadellidae","Doratura","stylata","Doratura_stylata","Herbivore","NO","NO",NA,"NO","",40,"Added",NA,400,5.25,4,2.99,1.49,3.5,2,3.54,2.5,"FromSource","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Supplementary material with raw data. Mean abundances per Family/Order/Species calculated per plot and averaged between plots, N size is the number of plots","","Treatment",3.5,5.25,3.54,2.99,1.5,0.405465108108164,0.190262840534468,0.592583219954649,0.726683954066464,20.3784790039062,7.01535654067993,6.94166660308838,6.76666688919067,61.0083351135254,48.6416664123535,6.85416674613953,54.8250007629395,708,1.60205999132796,2.56659621581375,0.846049748025106,0.715800176133345,"Herbivore-Fungivore",2,"Non-Forest","Incomplete-Gradual"
"709","Knops_2015",2015,25,"25ac",2000,2003,4,1,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda","Insecta","Hemiptera","Cicadellidae","Laevicephalus","unicoloratus","Laevicephalus_unicoloratus","Herbivore","NO","NO",NA,"NO","",40,"Added",NA,400,7,4,3.65,1.83,4,4,3.46,1.73,"FromSource","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Supplementary material with raw data. Mean abundances per Family/Order/Species calculated per plot and averaged between plots, N size is the number of plots","","Treatment",4,7,3.46,3.65,1.75,0.559615787935423,0.500073632323178,0.25502818877551,0.274833301337992,20.3784790039062,7.01535654067993,6.94166660308838,6.76666688919067,61.0083351135254,48.6416664123535,6.85416674613953,54.8250007629395,709,1.60205999132796,2.56659621581375,0.846049748025106,0.715800176133345,"Herbivore-Fungivore",2,"Non-Forest","Incomplete-Gradual"
"710","Knops_2015",2015,25,"25ad",2000,2003,4,1,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda","Insecta","Hemiptera","Cicadellidae","Macrosteles","fascifrons","Macrosteles_fascifrons","Herbivore","NO","NO",NA,"NO","",40,"Added",NA,400,1,1,0,0,2,1,0,0,"FromSource","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Supplementary material with raw data. Mean abundances per Family/Order/Species calculated per plot and averaged between plots, N size is the number of plots","","Treatment",2,1,0.499375593720003,0.314665982365308,0.5,-0.693147180559945,-0.674811838281384,0.161358676358726,0.168204016744258,20.3784790039062,7.01535654067993,6.94166660308838,6.76666688919067,61.0083351135254,48.6416664123535,6.85416674613953,54.8250007629395,710,1.60205999132796,2.56659621581375,0.846049748025106,0.715800176133345,"Herbivore-Fungivore",2,"Non-Forest","Incomplete-Gradual"
"711","Knops_2015",2015,25,"25ae",2000,2003,4,1,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda","Insecta","Hemiptera","Cicadellidae","Nesosteles","neglectus","Nesosteles_neglectus","Herbivore","NO","NO",NA,"NO","",40,"Added",NA,400,1,2,0,0,2.33,3,2.31,1.33,"FromSource","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Supplementary material with raw data. Mean abundances per Family/Order/Species calculated per plot and averaged between plots, N size is the number of plots","","Treatment",2.33,1,2.31,0.314665982365308,0.429184549356223,-0.845868267577609,-0.984932313759247,0.3771427728212,0.432040749534424,20.3784790039062,7.01535654067993,6.94166660308838,6.76666688919067,61.0083351135254,48.6416664123535,6.85416674613953,54.8250007629395,711,1.60205999132796,2.56659621581375,0.846049748025106,0.715800176133345,"Herbivore-Fungivore",2,"Non-Forest","Incomplete-Gradual"
"712","Knops_2015",2015,25,"25af",2000,2003,4,1,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda","Insecta","Hemiptera","Cicadellidae","Quantas","sayi","Quantas_sayi","Herbivore","NO","NO",NA,"NO","",40,"Added",NA,400,3.5,2,0.71,0.5,2,2,0,0,"FromSource","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Supplementary material with raw data. Mean abundances per Family/Order/Species calculated per plot and averaged between plots, N size is the number of plots","","Treatment",2,3.5,0.499375593720003,0.71,1.75,0.559615787935423,0.554317544062263,0.0517475081544823,0.0524450306926713,20.3784790039062,7.01535654067993,6.94166660308838,6.76666688919067,61.0083351135254,48.6416664123535,6.85416674613953,54.8250007629395,712,1.60205999132796,2.56659621581375,0.846049748025106,0.715800176133345,"Herbivore-Fungivore",2,"Non-Forest","Incomplete-Gradual"
"713","Knops_2015",2015,25,"25ag",2000,2003,4,1,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda","Insecta","Hemiptera","Cicadellidae",NA,NA,NA,"Herbivore","NO","NO",NA,"NO","",40,"Added",NA,400,15.5,4,6.66,3.33,8.25,4,4.72,2.36,"FromSource","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Supplementary material with raw data. Mean abundances per Family/Order/Species calculated per plot and averaged between plots, N size is the number of plots","","Treatment",8.25,15.5,4.72,6.66,1.87878787878788,0.630626823578611,0.61278932399666,0.12798634151562,0.132399643810594,20.3784790039062,7.01535654067993,6.94166660308838,6.76666688919067,61.0083351135254,48.6416664123535,6.85416674613953,54.8250007629395,713,1.60205999132796,2.56659621581375,0.846049748025106,0.715800176133345,"Herbivore-Fungivore",2,"Non-Forest","Incomplete-Gradual"
"714","Knops_2015",2015,25,"25ah",2000,2003,4,1,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda","Insecta","Hemiptera","Cicadellidae","Typhlocyba",NA,NA,"Herbivore","NO","NO",NA,"NO","",40,"Added",NA,400,2.5,2,0.71,0.5,9.33,3,11.15,6.44,"FromSource","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Supplementary material with raw data. Mean abundances per Family/Order/Species calculated per plot and averaged between plots, N size is the number of plots","","Treatment",9.33,2.5,11.15,0.71,0.267952840300107,-1.3169442829851,-1.53481220144319,0.516391836916185,0.630523399117866,20.3784790039062,7.01535654067993,6.94166660308838,6.76666688919067,61.0083351135254,48.6416664123535,6.85416674613953,54.8250007629395,714,1.60205999132796,2.56659621581375,0.846049748025106,0.715800176133345,"Herbivore-Fungivore",2,"Non-Forest","Incomplete-Gradual"
"715","Knops_2015",2015,25,"25ai",2000,2003,4,1,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda","Insecta","Hemiptera","Delphacidae","Delphacodes",NA,NA,"Herbivore","NO","NO",NA,"NO","",40,"Added",NA,400,43.75,4,14.36,7.18,35,4,9.97,4.98,"FromSource","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Supplementary material with raw data. Mean abundances per Family/Order/Species calculated per plot and averaged between plots, N size is the number of plots","","Treatment",35,43.75,9.97,14.36,1.25,0.22314355131421,0.226467351722373,0.0472193967346939,0.0477878622408443,20.3784790039062,7.01535654067993,6.94166660308838,6.76666688919067,61.0083351135254,48.6416664123535,6.85416674613953,54.8250007629395,715,1.60205999132796,2.56659621581375,0.846049748025106,0.715800176133345,"Herbivore-Fungivore",2,"Non-Forest","Incomplete-Gradual"
"716","Knops_2015",2015,25,"25aj",2000,2003,4,1,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda","Insecta","Hemiptera","Psyllidae","Aphalara",NA,NA,"Herbivore","NO","NO",NA,"NO","",40,"Added",NA,400,61,2,32.53,23,8,4,9.9,4.95,"FromSource","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Supplementary material with raw data. Mean abundances per Family/Order/Species calculated per plot and averaged between plots, N size is the number of plots","","Treatment",8,61,9.9,32.53,7.625,2.03143232249348,1.9111030811521,0.525044642317253,0.608441737745557,20.3784790039062,7.01535654067993,6.94166660308838,6.76666688919067,61.0083351135254,48.6416664123535,6.85416674613953,54.8250007629395,716,1.60205999132796,2.56659621581375,0.846049748025106,0.715800176133345,"Herbivore-Fungivore",2,"Non-Forest","Incomplete-Gradual"
"717","Knops_2015",2015,25,"25ak",2000,2003,4,1,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda","Insecta","Hymenoptera","Braconidae",NA,NA,NA,"Parasitoid","NO","NO",NA,"NO","",40,"Added",NA,400,2,1,0,0,1,1,0,0,"FromSource","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Supplementary material with raw data. Mean abundances per Family/Order/Species calculated per plot and averaged between plots, N size is the number of plots","","Treatment",1,2,0.249687796860001,0.629331964730616,2,0.693147180559945,0.711482522838507,0.161358676358726,0.168204016744258,20.3784790039062,7.01535654067993,6.94166660308838,6.76666688919067,61.0083351135254,48.6416664123535,6.85416674613953,54.8250007629395,717,1.60205999132796,2.56659621581375,0.846049748025106,0.715800176133345,"Parasite",3,"Non-Forest","Complete"
"718","Knops_2015",2015,25,"25al",2000,2003,4,1,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda","Insecta","Hymenoptera","Diprionidae","Diprion","simile","Diprion_simile","Herbivore","NO","NO",NA,"NO","",40,"Added",NA,400,1,4,0,0,2,1,0,0,"FromSource","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by mainly C3 grasses",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Supplementary material with raw data. Mean abundances per Family/Order/Species calculated per plot and averaged between plots, N size is the number of plots","","Treatment",2,1,0.499375593720003,0.314665982365308,0.5,-0.693147180559945,-0.711942343453105,0.0870976660152824,0.0893474250197902,20.3784790039062,7.01535654067993,6.94166660308838,6.76666688919067,61.0083351135254,48.6416664123535,6.85416674613953,54.8250007629395,718,1.60205999132796,2.56659621581375,0.846049748025106,0.715800176133345,"Herbivore-Fungivore",2,"Non-Forest","Complete"
