"Source","Source_Year","Study","Control_ID","Study_Year_Initial","Study_Year_Final","Duration_Years","Collection_Periods","Continent","Country","Site_Name","Latitude","Longitude","Location_Uncertainty","Phylum","Class","Order","Family","Feeding_Guild","Aggregated_Study","Soil_Fauna","Soil_Depth","Pest","Nitrogen_Deposited","Nitrogen_Added","N_Added_Deposited","Fertilizer_Type","Plot_Size","Treatment_Mean","Treatment_N","Treatment_SD","Treatment_SE","Control_Mean","Control_N","Control_SD","Control_SE","SD_Estimated","Sampling_Method","Unit_Measurement","Treatment_ScalingConstant","Control_ScalingConstant","Biome","Vegetation_Type","Land_Use_Described","MAT","MAP","pH","P","K","Checked","Finished","Reviewer","Study_Quality_1","Study_Quality_2","Study_Quality_3","Study_Quality_Total","Data_Retrieved_From","Notes","X","ControlYN","Control_MeanCorrected","Treatment_MeanCorrected","Control_SDCorrected","Treatment_SDCorrected","Ratio","logRR_uncorrected","logRR","VAR_uncorrected","VAR","CEC","Ndep_1984_2015","CRU_MAT_Initial","CRU_MAT_Final","CRU_MAP_Initial","CRU_MAP_Final","CRU_MAT_mean","CRU_MAP_mean"
"Haddad_et_al_2000",2000,1,"1e",1995,1996,2,3,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda","Insecta",NA,NA,"Omnivore","YES","NO",NA,"NO","",95,"Added",NA,16,3.51,4,1.29,0.64,3,3,1,0.57,"FromSource","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by perennial bunch grasses and forbs",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Figure 3","Average of the points per Nitrogen level in Figure 3",NA,"Treatment",3,3.51,1,1.29,1.17,0.157003748809665,0.155369224739243,0.0708050259332311,0.0720610355265192,20.3784790039062,7.01535654067993,6.94999980926514,5.36666679382324,62.408332824707,58.8833351135254,6.15833330154419,60.6458339691162
"Haddad_et_al_2000",2000,1,"1e",1995,1996,2,3,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda","Insecta",NA,NA,"Omnivore","YES","NO",NA,"NO","",170,"Added",NA,16,2.51,4,1.29,0.65,3,3,1,0.57,"FromSource","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by perennial bunch grasses and forbs",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Figure 3","Average of the points per Nitrogen level in Figure 3",NA,"Treatment",3,2.51,1,1.29,0.836666666666667,-0.178329535524417,-0.16383072098473,0.103071703153448,0.105937862774242,20.3784790039062,7.01535654067993,6.94999980926514,5.36666679382324,62.408332824707,58.8833351135254,6.15833330154419,60.6458339691162
"Haddad_et_al_2000",2000,1,"1e",1995,1996,2,3,"North_America","USA","Cedar_Creek-Minnesota",45.403004,-93.18927086,200,"Arthropoda","Insecta",NA,NA,"Omnivore","YES","NO",NA,"NO","",272,"Added",NA,16,3.51,4,1.29,0.64,3,3,1,0.57,"FromSource","Sweepnet","Individuals",NA,NA,NA,"Grassland","Experimental fields, vegetation composed by perennial bunch grasses and forbs",NA,NA,NA,NA,NA,"Y","Y","Juan",1,1,1,3,"Figure 3","Average of the points per Nitrogen level in Figure 3",NA,"Treatment",3,3.51,1,1.29,1.17,0.157003748809665,0.155369224739243,0.0708050259332311,0.0720610355265192,20.3784790039062,7.01535654067993,6.94999980926514,5.36666679382324,62.408332824707,58.8833351135254,6.15833330154419,60.6458339691162
"Chen_et_al_2009",2009,8,"8a",2004,2005,1,5,"Asia","China","Jiulongshan",27.741539,117.964717,100,"Arthropoda","Insecta","Coleoptera",NA,"Detritivore","YES","NO",NA,"NO","",172.5,"Added","CO(NH2)2",240,3.96,3,1,0.58,2.98,3,0.97,0.56,"FromSource","Sweeps in crown and around tea trees, and tea plants were flapped 20 times","Individuals",NA,NA,NA,"Tea plants","15-year-old oolong tea plants",NA,NA,"0",5.8,0,"Y","Y","Juan",1,1,1,3,"Figure 3","",NA,"Treatment",2.98,3.96,0.97,1,1.32885906040268,0.284320724749076,0.277290152847063,0.0565738125793206,0.05742339058803,15.6966600418091,13.8368921279907,15.9750003814697,15.7000007629395,118.866668701172,141.324996948242,15.8375005722046,130.095832824707
"Chen_et_al_2009",2009,8,"8a",2004,2005,1,5,"Asia","China","Jiulongshan",27.741539,117.964717,100,"Arthropoda","Insecta","Coleoptera",NA,"Detritivore","YES","NO",NA,"NO","",345,"Added","CO(NH2)2",240,4.45,2,0.71,0.5,2.98,3,0.97,0.56,"FromSource","Sweeps in crown and around tea trees, and tea plants were flapped 20 times","Individuals",NA,NA,NA,"Tea plants","15-year-old oolong tea plants",NA,NA,"0",5.8,0,"Y","Y","Juan",1,1,1,3,"Figure 3","",NA,"Treatment",2.98,4.45,0.97,0.71,1.49328859060403,0.400980795660836,0.389686152007494,0.0480456690766623,0.0487503346311743,15.6966600418091,13.8368921279907,15.9750003814697,15.7000007629395,118.866668701172,141.324996948242,15.8375005722046,130.095832824707
"Chen_et_al_2009",2009,8,"8a",2004,2005,1,5,"Asia","China","Jiulongshan",27.741539,117.964717,100,"Arthropoda","Insecta","Coleoptera",NA,"Detritivore","YES","NO",NA,"NO","",690,"Added","CO(NH2)2",240,3.95,3,0.99,0.57,2.98,3,0.97,0.56,"FromSource","Sweeps in crown and around tea trees, and tea plants were flapped 20 times","Individuals",NA,NA,NA,"Tea plants","15-year-old oolong tea plants",NA,NA,"0",5.8,0,"Y","Y","Juan",1,1,1,3,"Figure 3","",NA,"Treatment",2.98,3.95,0.97,0.99,1.3255033557047,0.281792278395717,0.274603015345386,0.0562564302826841,0.0570993122729286,15.6966600418091,13.8368921279907,15.9750003814697,15.7000007629395,118.866668701172,141.324996948242,15.8375005722046,130.095832824707
"Chen_et_al_2009",2009,8,"8a",2004,2005,1,5,"Asia","China","Jiulongshan",27.741539,117.964717,100,"Arthropoda","Insecta","Coleoptera",NA,"Detritivore","YES","NO",NA,"NO","",1035,"Added","CO(NH2)2",240,5.94,3,1,0.58,2.98,3,0.97,0.56,"FromSource","Sweeps in crown and around tea trees, and tea plants were flapped 20 times","Individuals",NA,NA,NA,"Tea plants","15-year-old oolong tea plants",NA,NA,"0",5.8,0,"Y","Y","Juan",1,1,1,3,"Figure 3","",NA,"Treatment",2.98,5.94,0.97,1,1.99328859060403,0.68978583285724,0.676850723625326,0.0447647379195164,0.0454330254106087,15.6966600418091,13.8368921279907,15.9750003814697,15.7000007629395,118.866668701172,141.324996948242,15.8375005722046,130.095832824707
"Chen_et_al_2009",2009,8,"8b",2004,2005,1,5,"Asia","China","Jiulongshan",27.741539,117.964717,100,"Arthropoda","Insecta","Coleoptera",NA,"Herbivore","YES","NO",NA,"NO","",172.5,"Added","CO(NH2)2",240,13.96,3,2,1.15,10.3,3,3.06,1.76,"FromSource","Sweeps in crown and around tea trees, and tea plants were flapped 20 times","Individuals",NA,NA,NA,"Tea plants","15-year-old oolong tea plants",NA,NA,"0",5.8,0,"Y","Y","Juan",1,1,1,3,"Figure 3","",NA,"Treatment",10.3,13.96,3.06,2,1.35533980582524,0.304052202098636,0.29276293084797,0.0362620645304338,0.0367182465068072,15.6966600418091,13.8368921279907,15.9750003814697,15.7000007629395,118.866668701172,141.324996948242,15.8375005722046,130.095832824707
"Chen_et_al_2009",2009,8,"8b",2004,2005,1,5,"Asia","China","Jiulongshan",27.741539,117.964717,100,"Arthropoda","Insecta","Coleoptera",NA,"Herbivore","YES","NO",NA,"NO","",345,"Added","CO(NH2)2",240,10.97,2,2.83,2,10.3,3,3.06,1.76,"FromSource","Sweeps in crown and around tea trees, and tea plants were flapped 20 times","Individuals",NA,NA,NA,"Tea plants","15-year-old oolong tea plants",NA,NA,"0",5.8,0,"Y","Y","Juan",1,1,1,3,"Figure 3","",NA,"Treatment",10.3,10.97,3.06,2.83,1.06504854368932,0.0630203790515488,0.0649481700046891,0.0626961889380459,0.0636826083428437,15.6966600418091,13.8368921279907,15.9750003814697,15.7000007629395,118.866668701172,141.324996948242,15.8375005722046,130.095832824707
"Chen_et_al_2009",2009,8,"8b",2004,2005,1,5,"Asia","China","Jiulongshan",27.741539,117.964717,100,"Arthropoda","Insecta","Coleoptera",NA,"Herbivore","YES","NO",NA,"NO","",690,"Added","CO(NH2)2",240,9.97,3,2.01,1.16,10.3,3,3.06,1.76,"FromSource","Sweeps in crown and around tea trees, and tea plants were flapped 20 times","Individuals",NA,NA,NA,"Tea plants","15-year-old oolong tea plants",NA,NA,"0",5.8,0,"Y","Y","Juan",1,1,1,3,"Figure 3","",NA,"Treatment",10.3,9.97,3.06,2.01,0.967961165048544,-0.0325633112618431,-0.0404993794853296,0.0429684705847926,0.0434930241297394,15.6966600418091,13.8368921279907,15.9750003814697,15.7000007629395,118.866668701172,141.324996948242,15.8375005722046,130.095832824707
"Chen_et_al_2009",2009,8,"8b",2004,2005,1,5,"Asia","China","Jiulongshan",27.741539,117.964717,100,"Arthropoda","Insecta","Coleoptera",NA,"Herbivore","YES","NO",NA,"NO","",1035,"Added","CO(NH2)2",240,11.64,3,1.53,0.88,10.3,3,3.06,1.76,"FromSource","Sweeps in crown and around tea trees, and tea plants were flapped 20 times","Individuals",NA,NA,NA,"Tea plants","15-year-old oolong tea plants",NA,NA,"0",5.8,0,"Y","Y","Juan",1,1,1,3,"Figure 3","",NA,"Treatment",10.3,11.64,3.06,1.53,1.13009708737864,0.122303547067702,0.110472952117072,0.035179417130507,0.0356287779548034,15.6966600418091,13.8368921279907,15.9750003814697,15.7000007629395,118.866668701172,141.324996948242,15.8375005722046,130.095832824707
"Chen_et_al_2009",2009,8,"8c",2004,2005,1,5,"Asia","China","Jiulongshan",27.741539,117.964717,100,"Arthropoda","Insecta","Coleoptera",NA,"Predator","YES","NO",NA,"NO","",172.5,"Added","CO(NH2)2",240,4.97,2,2.82,2,5.3,3,1.53,0.89,"FromSource","Sweeps in crown and around tea trees, and tea plants were flapped 20 times","Individuals",NA,NA,NA,"Tea plants","15-year-old oolong tea plants",NA,NA,"0",5.8,0,"Y","Y","Juan",1,1,1,3,"Figure 3","",NA,"Treatment",5.3,4.97,1.53,2.82,0.937735849056604,-0.0642869804495388,0.00231068092738693,0.1887524605253,0.202094581864765,15.6966600418091,13.8368921279907,15.9750003814697,15.7000007629395,118.866668701172,141.324996948242,15.8375005722046,130.095832824707
"Chen_et_al_2009",2009,8,"8c",2004,2005,1,5,"Asia","China","Jiulongshan",27.741539,117.964717,100,"Arthropoda","Insecta","Coleoptera",NA,"Predator","YES","NO",NA,"NO","",345,"Added","CO(NH2)2",240,4.62,3,1.52,0.88,5.3,3,1.53,0.89,"FromSource","Sweeps in crown and around tea trees, and tea plants were flapped 20 times","Individuals",NA,NA,NA,"Tea plants","15-year-old oolong tea plants",NA,NA,"0",5.8,0,"Y","Y","Juan",1,1,1,3,"Figure 3","",NA,"Treatment",5.3,4.62,1.53,1.52,0.871698113207547,-0.137312115464429,-0.133160758490026,0.063859851720254,0.0648966056504162,15.6966600418091,13.8368921279907,15.9750003814697,15.7000007629395,118.866668701172,141.324996948242,15.8375005722046,130.095832824707
"Chen_et_al_2009",2009,8,"8c",2004,2005,1,5,"Asia","China","Jiulongshan",27.741539,117.964717,100,"Arthropoda","Insecta","Coleoptera",NA,"Predator","YES","NO",NA,"NO","",690,"Added","CO(NH2)2",240,6.94,3,4.35,2.51,5.3,3,1.53,0.89,"FromSource","Sweeps in crown and around tea trees, and tea plants were flapped 20 times","Individuals",NA,NA,NA,"Tea plants","15-year-old oolong tea plants",NA,NA,"0",5.8,0,"Y","Y","Juan",1,1,1,3,"Figure 3","",NA,"Treatment",5.3,6.94,1.53,4.35,1.30943396226415,0.269594953960637,0.321185617030004,0.158738463910183,0.167699535407261,15.6966600418091,13.8368921279907,15.9750003814697,15.7000007629395,118.866668701172,141.324996948242,15.8375005722046,130.095832824707
"Chen_et_al_2009",2009,8,"8c",2004,2005,1,5,"Asia","China","Jiulongshan",27.741539,117.964717,100,"Arthropoda","Insecta","Coleoptera",NA,"Predator","YES","NO",NA,"NO","",1035,"Added","CO(NH2)2",240,5.95,2,1.41,1,5.3,3,1.53,0.89,"FromSource","Sweeps in crown and around tea trees, and tea plants were flapped 20 times","Individuals",NA,NA,NA,"Tea plants","15-year-old oolong tea plants",NA,NA,"0",5.8,0,"Y","Y","Juan",1,1,1,3,"Figure 3","",NA,"Treatment",5.3,5.95,1.53,1.41,1.12264150943396,0.115684398999462,0.115834377320529,0.0558570944135827,0.0566371206561614,15.6966600418091,13.8368921279907,15.9750003814697,15.7000007629395,118.866668701172,141.324996948242,15.8375005722046,130.095832824707
"Cuesta_et_al_2008",2008,11,"11a",2005,2005,1,6,"Europe","Spain","Riopinos",43.044636,-5.409968,5000,"Arthropoda","Insecta","Coleoptera","Carabidae","Unknown","YES","NO",NA,"NO","",56,"Added","NH4NO3",400,14,6,NA,NA,17,6,NA,NA,NA,"Pitfall traps","Individuals",NA,NA,NA,"Mountain heathland of Calluna vulgaris","Mature heathland",NA,NA,NA,NA,NA,"Y","Y","Juan",0,1,1,2,"Tables 1, 2, 3","",NA,"Treatment",17,14,3.01932895134675,2.47617470868223,0.823529411764706,-0.194156014440958,-0.194177813705831,0.0104712195976347,0.0104986316828082,26.5336990356445,5.90976142883301,10.8083333969116,10.8083333969116,63.125,63.125,10.8083333969116,63.125
"Cuesta_et_al_2008",2008,11,"11b",2005,2005,1,6,"Europe","Spain","Riopinos",43.044636,-5.409968,5000,"Arthropoda","Insecta","Hemiptera",NA,"Unknown","YES","NO",NA,"NO","",56,"Added","NH4NO3",400,12,6,NA,NA,11,6,NA,NA,NA,"Pitfall traps","Individuals",NA,NA,NA,"Mountain heathland of Calluna vulgaris","Mature heathland",NA,NA,NA,NA,NA,"Y","Y","Juan",0,1,1,2,"Tables 1, 2, 3","",NA,"Treatment",11,12,1.95368343910672,2.12243546458477,1.09090909090909,0.0870113769896297,0.0869895777247558,0.0104712195976347,0.0104986316828082,26.5336990356445,5.90976142883301,10.8083333969116,10.8083333969116,63.125,63.125,10.8083333969116,63.125
"Cuesta_et_al_2008",2008,12,"12a",2005,2006,2,8,"Europe","Spain","Riopinos",43.044636,-5.409968,5000,"Arthropoda","Insecta","Coleoptera","Carabidae","Unknown","YES","NO",NA,"NO","",56,"Added","NH4NO3",400,20,6,NA,NA,20,6,NA,NA,NA,"Pitfall traps","Individuals",NA,NA,NA,"Mountain heathland of Calluna vulgaris","Mature heathland",NA,NA,NA,NA,NA,"Y","Y","Juan",0,1,1,2,"Tables 1, 2, 3","",NA,"Treatment",20,20,3.55215170746676,3.53739244097461,1,0,-2.17992648738939e-05,0.0104712195976347,0.0104986316828082,26.5336990356445,5.90976142883301,10.8083333969116,11.5083332061768,63.125,80.2750015258789,11.1583333015442,71.7000007629395
"Cuesta_et_al_2008",2008,12,"12b",2005,2006,2,8,"Europe","Spain","Riopinos",43.044636,-5.409968,5000,"Arthropoda","Insecta","Hemiptera",NA,"Unknown","YES","NO",NA,"NO","",56,"Added","NH4NO3",400,13,6,NA,NA,12,6,NA,NA,NA,"Pitfall traps","Individuals",NA,NA,NA,"Mountain heathland of Calluna vulgaris","Mature heathland",NA,NA,NA,NA,NA,"Y","Y","Juan",0,1,1,2,"Tables 1, 2, 3","",NA,"Treatment",12,13,2.13129102448006,2.2993050866335,1.08333333333333,0.0800427076735364,0.0800209084086625,0.0104712195976347,0.0104986316828082,26.5336990356445,5.90976142883301,10.8083333969116,11.5083332061768,63.125,80.2750015258789,11.1583333015442,71.7000007629395
"Fountain_et_al_2008",2008,13,"13a",1999,2002,4,4,"Europe","UK","Sourhope_Research_Station_field",55.469722,-2.230833,100,"Arthropoda","Collembola",NA,NA,"Detritivore","NO","NO",NA,"NO","",240,"Added","NH4NO3",240,8.8,5,0.83,0.37,8,5,1.59,0.71,"FromSE","Pitfall traps","Individuals",NA,NA,NA,"Grassland","Grazing animals but excluded during experiment",NA,"950",NA,6,NA,"Y","Y","Juan",1,1,1,3,"Table 3","",NA,"Treatment",8,8.8,1.59,0.83,1.1,0.0953101798043249,0.0922496154964737,0.00967949638429752,0.00971228660074342,31.737325668335,7.57635021209717,8.10833358764648,8.16666698455811,89.408332824707,107.983337402344,8.13750028610229,98.6958351135254
"Fountain_et_al_2008",2008,14,"14a",1999,2003,5,4,"Europe","UK","Sourhope_Research_Station_field",55.469722,-2.230833,100,"Arthropoda","Arachnida","Araneae","Linyphiidae","Predator","NO","NO",NA,"NO","",240,"Added","NH4NO3",240,19.6,5,2.08,0.93,20.6,5,3.8,1.7,"FromSE","Pitfall traps","Individuals",NA,NA,NA,"Grassland","Grazing animals but excluded during experiment",NA,"950",NA,6,NA,"Y","Y","Juan",1,1,1,3,"Table 3","",NA,"Treatment",20.6,19.6,3.8,2.08,0.951456310679612,-0.0497615095590638,-0.0520380833732941,0.00905793729943092,0.00908363164479266,31.737325668335,7.57635021209717,8.10833358764648,8.21666717529297,89.408332824707,65.908332824707,8.16250038146973,77.658332824707
"De_et_al_2016",2016,15,"15a",2006,2013,8,1,"Asia","China","Inner_Mongolia",41.783333,111.883333,0,"Arthropoda","Entognatha","Collembola",NA,"Omnivore","NO","YES","0-20","NO","",100,"Added","NH4NO3",12,2,6,NA,NA,1.15,6,NA,NA,"FromSource","Tullgren funnel 24h","Individuals/m2",0.03,0.03,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","1-6","248",NA,NA,NA,"Y","Y","Fiona",0,1,1,2,"Figure 1","",NA,"Treatment",1.15,2,0.204248723179339,0.353739244097461,1.73913043478261,0.553385238184787,0.553363438919913,0.0104712195976347,0.0104986316828082,16.9732456207275,6.8148193359375,5.11666679382324,4.75833368301392,20.7583332061768,25.5500011444092,4.93750023841858,23.154167175293
"De_et_al_2016",2016,15,"15b",2006,2013,8,1,"Asia","China","Inner_Mongolia",41.783333,111.883333,0,"Arthropoda","Arachnida","Prostigmata",NA,"Predator","NO","YES","0-20","NO","",100,"Added","NH4NO3",12,0.17,6,NA,NA,0.68,6,NA,NA,"FromSource","Tullgren funnel 24h","Individuals/m2",0.03,0.03,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","1-6","248",NA,NA,NA,"Y","Y","Fiona",0,1,1,2,"Figure 1","",NA,"Treatment",0.68,0.17,0.12077315805387,0.0300678357482842,0.25,-1.38629436111989,-1.38631616038476,0.0104712195976347,0.0104986316828082,16.9732456207275,6.8148193359375,5.11666679382324,4.75833368301392,20.7583332061768,25.5500011444092,4.93750023841858,23.154167175293
"De_et_al_2016",2016,15,"15c",2006,2013,8,1,"Asia","China","Inner_Mongolia",41.783333,111.883333,0,"Arthropoda","Arachnida","Oribatida",NA,"Predator","NO","YES","0-20","NO","",100,"Added","NH4NO3",12,0.5,6,NA,NA,0.5,6,NA,NA,"FromSource","Tullgren funnel 24h","Individuals/m2",0.03,0.03,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","1-6","248",NA,NA,NA,"Y","Y","Fiona",0,1,1,2,"Figure 1","",NA,"Treatment",0.5,0.5,0.088803792686669,0.0884348110243654,1,0,-2.17992648738931e-05,0.0104712195976347,0.0104986316828082,16.9732456207275,6.8148193359375,5.11666679382324,4.75833368301392,20.7583332061768,25.5500011444092,4.93750023841858,23.154167175293
"De_et_al_2016",2016,15,"15d",2006,2013,8,1,"Asia","China","Inner_Mongolia",41.783333,111.883333,0,"Arthropoda","Arachnida","Mesostigmata",NA,"Predator","NO","YES","0-20","NO","",100,"Added","NH4NO3",12,0.83,6,NA,NA,0,6,NA,NA,"FromSource","Tullgren funnel 24h","Individuals/m2",0.03,0.03,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","1-6","248",NA,NA,NA,"Y","Y","Fiona",0,1,1,2,"Figure 1","",NA,"Treatment",2.77777777777778,0.83,0.493354403814828,0.146801786300446,0.2988,-1.20798082572347,-1.20800262498835,0.0104712195976347,0.0104986316828082,16.9732456207275,6.8148193359375,5.11666679382324,4.75833368301392,20.7583332061768,25.5500011444092,4.93750023841858,23.154167175293
"De_et_al_2016",2016,15,"15e",2006,2013,8,1,"Asia","China","Inner_Mongolia",41.783333,111.883333,0,"Arthropoda","Insecta","Hymenoptera","Formicidae","Predator","NO","YES","0-20","NO","",100,"Added","NH4NO3",12,0,6,NA,NA,0.18,6,NA,NA,"FromSource","Tullgren funnel 24h","Individuals/m2",0.03,0.03,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","1-6","248",NA,NA,NA,"Y","Y","Fiona",0,1,1,2,"Figure 1","",NA,"Treatment",0.18,2.77777777777778,0.0319693653672009,0.491304505690919,15.4320987654321,2.73644967562391,2.73642787635903,0.0104712195976347,0.0104986316828082,16.9732456207275,6.8148193359375,5.11666679382324,4.75833368301392,20.7583332061768,25.5500011444092,4.93750023841858,23.154167175293
"De_et_al_2016",2016,15,"15f",2006,2013,8,1,"Asia","China","Inner_Mongolia",41.783333,111.883333,0,"Arthropoda","Insecta","Coleoptera",NA,"Predator","NO","YES","0-20","NO","",100,"Added","NH4NO3",12,0.33,6,NA,NA,0.85,6,NA,NA,"FromSource","Tullgren funnel 24h","Individuals/m2",0.03,0.03,NA,"Grassland steppe","Experimental grassland in Inner Mongolia","1-6","248",NA,NA,NA,"Y","Y","Fiona",0,1,1,2,"Figure 1","",NA,"Treatment",0.85,0.33,0.150966447567337,0.0583669752760811,0.388235294117647,-0.946143695023836,-0.94616549428871,0.0104712195976347,0.0104986316828082,16.9732456207275,6.8148193359375,5.11666679382324,4.75833368301392,20.7583332061768,25.5500011444092,4.93750023841858,23.154167175293
"Li_et_al_2019",2019,16,"16a",2007,2014,8,3,"Asia","China","Sichuan",29.7,103.233333,0,"Arthropoda",NA,NA,NA,"Unknown","YES","NO","0-15","NO","",50,"Added","NH4NO3",9,3.33,3,1.5,0.87,3.34,3,0.57,0.33,"FromSource","Tullgren funnel 48h","Individuals",NA,NA,NA,"Plantation of Pleioblastus amarus","Plantation of Pleioblastus amarus","6.6-25.7","1489.8","4.6",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 2","Each study indicate difference time",NA,"Treatment",3.34,3.33,0.57,1.5,0.997005988023952,-0.00299850299625656,0.0259650340624755,0.0773433314232118,0.0796777156310745,24.3878135681152,21.2148532867432,14.9833335876465,15.0750007629395,91.375,109.683334350586,15.029167175293,100.529167175293
"Li_et_al_2019",2019,16,"16a",2007,2014,8,3,"Asia","China","Sichuan",29.7,103.233333,0,"Arthropoda",NA,NA,NA,"Unknown","YES","NO","0-15","NO","",150,"Added","NH4NO3",9,2,3,1.02,0.59,3.34,3,0.57,0.33,"FromSource","Tullgren funnel 48h","Individuals",NA,NA,NA,"Plantation of Pleioblastus amarus","Plantation of Pleioblastus amarus","6.6-25.7","1489.8","4.6",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 2","Each study indicate difference time",NA,"Treatment",3.34,2,0.57,1.02,0.598802395209581,-0.512823626428664,-0.474327690755101,0.0964081286528739,0.100213697533844,24.3878135681152,21.2148532867432,14.9833335876465,15.0750007629395,91.375,109.683334350586,15.029167175293,100.529167175293
"Li_et_al_2019",2019,16,"16a",2007,2014,8,3,"Asia","China","Sichuan",29.7,103.233333,0,"Arthropoda",NA,NA,NA,"Unknown","YES","NO","0-15","NO","",300,"Added","NH4NO3",9,3.86,3,1.58,0.91,3.34,3,0.57,0.33,"FromSource","Tullgren funnel 48h","Individuals",NA,NA,NA,"Plantation of Pleioblastus amarus","Plantation of Pleioblastus amarus","6.6-25.7","1489.8","4.6",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 2","Each study indicate difference time",NA,"Treatment",3.34,3.86,0.57,1.58,1.15568862275449,0.144696376488131,0.1677669991779,0.0655575026852864,0.067164202856163,24.3878135681152,21.2148532867432,14.9833335876465,15.0750007629395,91.375,109.683334350586,15.029167175293,100.529167175293
"Li_et_al_2019",2019,17,"17a",2007,2014,8,3,"Asia","China","Sichuan",29.7,103.233333,0,"Arthropoda",NA,NA,NA,"Unknown","YES","NO","0-15","NO","",50,"Added","NH4NO3",9,3,3,0,0,2,3,1.02,0.59,"FromSource","Tullgren funnel 48h","Individuals",1,1,NA,"Plantation of Pleioblastus amarus","Plantation of Pleioblastus amarus","6.6-25.7","1489.8","4.6",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 2","Each study indicate difference time",NA,"Treatment",2,3,1.02,0.530608866146192,1.5,0.405465108108164,0.367328918642108,0.0971276210678869,0.100940433708455,24.3878135681152,21.2148532867432,14.9833335876465,15.0750007629395,91.375,109.683334350586,15.029167175293,100.529167175293
"Li_et_al_2019",2019,17,"17a",2007,2014,8,3,"Asia","China","Sichuan",29.7,103.233333,0,"Arthropoda",NA,NA,NA,"Unknown","YES","NO","0-15","NO","",150,"Added","NH4NO3",9,2,3,1.01,0.58,2,3,1.02,0.59,"FromSource","Tullgren funnel 48h","Individuals",NA,NA,NA,"Plantation of Pleioblastus amarus","Plantation of Pleioblastus amarus","6.6-25.7","1489.8","4.6",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 2","Each study indicate difference time",NA,"Treatment",2,2,1.02,1.01,1,0,-0.00084583333333333,0.171708333333333,0.179079986701389,24.3878135681152,21.2148532867432,14.9833335876465,15.0750007629395,91.375,109.683334350586,15.029167175293,100.529167175293
"Li_et_al_2019",2019,17,"17a",2007,2014,8,3,"Asia","China","Sichuan",29.7,103.233333,0,"Arthropoda",NA,NA,NA,"Unknown","YES","NO","0-15","NO","",300,"Added","NH4NO3",9,2.66,3,1.15,0.66,2,3,1.02,0.59,"FromSource","Tullgren funnel 48h","Individuals",NA,NA,NA,"Plantation of Pleioblastus amarus","Plantation of Pleioblastus amarus","6.6-25.7","1489.8","4.6",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 2","Each study indicate difference time",NA,"Treatment",2,2.66,1.02,1.15,1.33,0.285178942233662,0.272980599572498,0.149003314677672,0.154702611187584,24.3878135681152,21.2148532867432,14.9833335876465,15.0750007629395,91.375,109.683334350586,15.029167175293,100.529167175293
"Li_et_al_2019",2019,18,"18a",2007,2015,9,3,"Asia","China","Sichuan",29.7,103.233333,0,"Arthropoda",NA,NA,NA,"Unknown","YES","NO","0-15","NO","",50,"Added","NH4NO3",9,4.35,3,0.59,0.34,3.66,3,1.53,0.88,"FromSource","Tullgren funnel 48h","Individuals",NA,NA,NA,"Plantation of Pleioblastus amarus","Plantation of Pleioblastus amarus","6.6-25.7","1489.8","4.6",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 2","Each study indicate difference time",NA,"Treatment",3.66,4.35,1.53,0.59,1.18852459016393,0.172712697687318,0.146653477420754,0.0643825000742371,0.0660978596140907,24.3878135681152,21.2148532867432,14.9833335876465,15.1999998092651,91.375,105.091667175293,15.0916666984558,98.2333335876465
"Li_et_al_2019",2019,18,"18a",2007,2015,9,3,"Asia","China","Sichuan",29.7,103.233333,0,"Arthropoda",NA,NA,NA,"Unknown","YES","NO","0-15","NO","",150,"Added","NH4NO3",9,2.67,3,1.14,0.66,3.66,3,1.53,0.88,"FromSource","Tullgren funnel 48h","Individuals",NA,NA,NA,"Plantation of Pleioblastus amarus","Plantation of Pleioblastus amarus","6.6-25.7","1489.8","4.6",NA,NA,"Y","Y","Fiona",1,1,1,3,"Figure 2","Each study indicate difference time",NA,"Treatment",3.66,2.67,1.53,1.14,0.729508196721311,-0.315384675001117,-0.31412654104973,0.119017208510137,0.122560065391563,24.3878135681152,21.2148532867432,14.9833335876465,15.1999998092651,91.375,105.091667175293,15.0916666984558,98.2333335876465
